accession	ncbi_organism_name	ncbi_taxonomy	gtdb_taxonomy	gtdb_species_representative	ncbi_type_material
GCA_003550485.1	Halanaerobiaceae bacterium	d__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales; f__Halanaerobiaceae; g__; s__	d__Bacteria; p__Firmicutes_F; c__Halanaerobiia; o__Halanaerobiales; f__Halarsenatibacteraceae; g__T1SED10-84; s__T1SED10-84 sp003553485	False	False
GCA_003550965.1	Halobacteroidaceae bacterium	d__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales; f__Halobacteroidaceae; g__; s__	d__Bacteria; p__Firmicutes_F; c__Halanaerobiia; o__B1SED10-174; f__B1SED10-174; g__T1SED10-26; s__T1SED10-26 sp003554145	False	False
GCA_003551085.1	Halanaerobiaceae bacterium	d__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales; f__Halanaerobiaceae; g__; s__	d__Bacteria; p__Firmicutes_F; c__Halanaerobiia; o__Halanaerobiales; f__Halarsenatibacteraceae; g__T1SED10-84; s__T1SED10-84 sp003554225	False	False
GCA_003551095.1	Halanaerobiaceae bacterium	d__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales; f__Halanaerobiaceae; g__; s__	d__Bacteria; p__Firmicutes_F; c__Halanaerobiia; o__Halanaerobiales; f__Halarsenatibacteraceae; g__SLSL01; s__SLSL01 sp007130465	False	False
GCA_003551665.1	Halobacteroidaceae bacterium	d__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales; f__Halobacteroidaceae; g__; s__	d__Bacteria; p__Firmicutes_F; c__Halanaerobiia; o__B1SED10-174; f__B1SED10-174; g__T1SED10-26; s__T1SED10-26 sp003551665	True	False
GCA_003551905.1	Halanaerobiales bacterium	d__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales; f__; g__; s__	d__Bacteria; p__Firmicutes_F; c__Halanaerobiia; o__B1SED10-174; f__B1SED10-174; g__B1SED10-174; s__B1SED10-174 sp003551905	True	False
GCA_003552825.1	Halanaerobiaceae bacterium	d__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales; f__Halanaerobiaceae; g__; s__	d__Bacteria; p__Firmicutes_F; c__Halanaerobiia; o__Halanaerobiales; f__Halarsenatibacteraceae; g__SLSL01; s__SLSL01 sp003552825	False	False
GCA_003553225.1	Halanaerobiaceae bacterium	d__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales; f__Halanaerobiaceae; g__; s__	d__Bacteria; p__Firmicutes_F; c__Halanaerobiia; o__Halanaerobiales; f__CSSED10-376; g__T1SED10-99; s__T1SED10-99 sp003553225	True	False
GCA_003553255.1	Halanaerobiaceae bacterium	d__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales; f__Halanaerobiaceae; g__; s__	Undefined (Failed Quality Check)	False	False
GCA_003553485.1	Halanaerobiaceae bacterium	d__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales; f__Halanaerobiaceae; g__; s__	d__Bacteria; p__Firmicutes_F; c__Halanaerobiia; o__Halanaerobiales; f__Halarsenatibacteraceae; g__T1SED10-84; s__T1SED10-84 sp003553485	True	False
GCA_003553725.1	Halanaerobiaceae bacterium	d__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales; f__Halanaerobiaceae; g__; s__	d__Bacteria; p__Firmicutes_F; c__Halanaerobiia; o__Halanaerobiales; f__Halarsenatibacteraceae; g__T1SED10-84; s__T1SED10-84 sp007134885	False	False
GCA_003553785.1	Halanaerobiaceae bacterium	d__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales; f__Halanaerobiaceae; g__; s__	Undefined (Failed Quality Check)	False	False
GCA_003554145.1	Halobacteroidaceae bacterium	d__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales; f__Halobacteroidaceae; g__; s__	d__Bacteria; p__Firmicutes_F; c__Halanaerobiia; o__B1SED10-174; f__B1SED10-174; g__T1SED10-26; s__T1SED10-26 sp003554145	True	False
GCA_003554225.1	Halanaerobiaceae bacterium	d__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales; f__Halanaerobiaceae; g__; s__	d__Bacteria; p__Firmicutes_F; c__Halanaerobiia; o__Halanaerobiales; f__Halarsenatibacteraceae; g__T1SED10-84; s__T1SED10-84 sp003554225	True	False
GCA_003554585.1	Halobacteroidaceae bacterium	d__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales; f__Halobacteroidaceae; g__; s__	d__Bacteria; p__Firmicutes_F; c__Halanaerobiia; o__B1SED10-174; f__B1SED10-174; g__T1SED10-26; s__T1SED10-26 sp003554585	True	False
GCA_003554685.1	Halanaerobiaceae bacterium	d__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales; f__Halanaerobiaceae; g__; s__	d__Bacteria; p__Firmicutes_F; c__Halanaerobiia; o__Halanaerobiales; f__Halarsenatibacteraceae; g__T1SED10-84; s__T1SED10-84 sp003554685	True	False
GCA_003555265.1	Halanaerobiaceae bacterium	d__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales; f__Halanaerobiaceae; g__; s__	Undefined (Failed Quality Check)	False	False
GCA_003557445.1	Halanaerobiaceae bacterium	d__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales; f__Halanaerobiaceae; g__; s__	d__Bacteria; p__Firmicutes_F; c__Halanaerobiia; o__Halanaerobiales; f__CSSED10-376; g__CSSED10-376; s__CSSED10-376 sp003557445	True	False
GCA_003557885.1	Halobacteroidaceae bacterium	d__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales; f__Halobacteroidaceae; g__; s__	d__Bacteria; p__Firmicutes_F; c__Halanaerobiia; o__B1SED10-174; f__B1SED10-174; g__T1SED10-26; s__T1SED10-26 sp007122335	False	False
GCA_003559515.1	Halanaerobiaceae bacterium	d__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales; f__Halanaerobiaceae; g__; s__	d__Bacteria; p__Firmicutes_F; c__Halanaerobiia; o__Halanaerobiales; f__Halarsenatibacteraceae; g__SLSL01; s__SLSL01 sp007130465	False	False
GCA_003561265.1	Halanaerobiaceae bacterium	d__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales; f__Halanaerobiaceae; g__; s__	d__Bacteria; p__Firmicutes_F; c__Halanaerobiia; o__Halanaerobiales; f__Halarsenatibacteraceae; g__T1SED10-84; s__T1SED10-84 sp007134885	False	False
GCA_003562295.1	Halobacteroidaceae bacterium	d__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales; f__Halobacteroidaceae; g__; s__	d__Bacteria; p__Firmicutes_F; c__Halanaerobiia; o__B1SED10-174; f__B1SED10-174; g__T1SED10-26; s__T1SED10-26 sp007122335	False	False
