OTU	Elos07	Classification
Otu32611	18	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;pseudomallei group;Burkholderia pseudomallei;Burkholderia pseudomallei MSHR2543;;;
Otu32612	1026	Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Zoogloeaceae;Azoarcus;unclassified Azoarcus;;;;;
Otu32613	30	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas;Pseudoalteromonas aliena;Pseudoalteromonas aliena SW19;;;;
Otu32614	4260	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;unclassified Burkholderia;Burkholderia sp. DHOD12;;;;
Otu32615	342724	;;;;;;;;;;;
Otu32616	2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Thetabobvirus;Mycobacterium virus Renaud18;Mycobacterium phage Renaud18;;;
Otu32617	9	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus cremoris;Lactococcus cremoris subsp. cremoris;Lactococcus lactis subsp. cremoris IBB477;;
Otu32618	89	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;Vibrio kanaloae;;;;;
Otu32619	3	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Cheoctovirus;Mycobacterium virus Spartacus;Mycobacterium phage Spartacus;;;
Otu32620	422	Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;Neisseria brasiliensis;;;;;
Otu32621	33	Bacteria;Terrabacteria group;Tenericutes;Mollicutes;Entomoplasmatales;Entomoplasmataceae;Mesoplasma;Mesoplasma tabanidae;;;;
Otu32622	5	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Chivirus;unclassified Chivirus;;;;
Otu32623	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Fromanvirus;Mycobacterium virus Alma;;;;
Otu32624	1624	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces faecalis;;;;
Otu32625	3	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Zymobacter group;Candidatus Carsonella;Candidatus Carsonella ruddii;Candidatus Carsonella ruddii CS isolate Thao2000;;;
Otu32626	11836	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax avenae;Acidovorax avenae subsp. avenae;;;;
Otu32627	54	Archaea;Euryarchaeota;Stenosarchaea group;Methanomicrobia;Methanomicrobiales;Methanospirillaceae;Methanospirillum;;;;;
Otu32628	23858	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Sulfitobacter;unclassified Sulfitobacter;Sulfitobacter sp. THAF37;;;;
Otu32629	76	Bacteria;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter dispersus;;;;;
Otu32630	40	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Aliivibrio;Aliivibrio fischeri;Aliivibrio fischeri SR5;;;;
Otu32631	38	Bacteria;Terrabacteria group;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasmopsis;;;;;
Otu32632	8447	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;;;;;;;
Otu32633	84	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Wolbachieae;Wolbachia;unclassified Wolbachia;Wolbachia endosymbiont of Cruorifilaria tuberocauda;;;
Otu32634	20344	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Aurantimonadaceae;Aureimonas;unclassified Aureimonas;Aureimonas sp. SA4125;;;;
Otu32635	256	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Oligella;Oligella urethralis;;;;;
Otu32636	23	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Tatumella;;;;;;
Otu32637	31	Bacteria;Proteobacteria;delta/epsilon subdivisions;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;unclassified Campylobacter;;;;
Otu32638	2	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus lugdunensis;Staphylococcus lugdunensis HKU09-01;;;
Otu32639	5292	Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Sterolibacteriaceae;Denitratisoma;unclassified Denitratisoma;Denitratisoma sp. DHT3;;;;
Otu32640	18	Bacteria;Terrabacteria group;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;unclassified Mycoplasma;Mycoplasma sp. Mirounga ES2806-NAS;;;
Otu32641	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Guelinviridae;Brucesealvirus;;;;;
Otu32642	39	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Rhizobium;unclassified Rhizobium;Rhizobium sp. N113;;;
Otu32643	91	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Rahnella;Rahnella aquatilis;;;;;
Otu32644	2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Pclasvirinae;unclassified Pclasvirinae;Mycobacterium phage ThulaThula;;;
Otu32645	6226	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Ketogulonicigenium;Ketogulonicigenium vulgare;;;;;
Otu32646	4919	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Agrococcus;unclassified Agrococcus;Agrococcus sp. SGAir0287;;;
Otu32647	65	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Mesoflavibacter;Mesoflavibacter profundi;;;
Otu32648	828	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;Oceanicoccus;Oceanicoccus sagamiensis;;;;;
Otu32649	1	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Pokkesviricetes;Chitovirales;Poxviridae;Chordopoxvirinae;;;;;
Otu32650	1614	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Arthrobacter;unclassified Arthrobacter;Arthrobacter sp. QXT-31;;;
Otu32651	232	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Paraglaciecola;Paraglaciecola psychrophila;Paraglaciecola psychrophila 170;;;;
Otu32652	29	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter cloacae complex;unclassified Enterobacter cloacae complex;Enterobacter sp. BIDMC 29;;;
Otu32653	1842	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Niabella;Niabella ginsenosidivorans;;;
Otu32654	1	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Wolbachieae;Wolbachia;unclassified Wolbachia;Wolbachia endosymbiont of Bemisia tabaci;;;
Otu32655	17462	Bacteria;PVC group;Planctomycetes;Planctomycetia;Isosphaerales;Isosphaeraceae;Tautonia;Tautonia plasticadhaerens;;;;
Otu32656	4716	Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Prochlorococcaceae;Cyanobium;unclassified Cyanobium;Cyanobium sp. NIES-981;;;
Otu32657	77	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillales incertae sedis;Bacillales Family XII. Incertae Sedis;Exiguobacterium;unclassified Exiguobacterium;Exiguobacterium sp. PFWT01;;
Otu32658	398	Bacteria;Terrabacteria group;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Geosporobacter;Geosporobacter ferrireducens;;;;
Otu32659	1072	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces;unclassified Actinomyces;Actinomyces sp. oral taxon 171;Actinomyces sp. oral taxon 171 str. F0337;;
Otu32660	6	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Myoviridae;Alcyoneusvirus;;;;;
Otu32661	35	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Arquatrovirinae;Arequatrovirus;unclassified Arequatrovirus;;;
Otu32662	11	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Buchnera;Buchnera aphidicola;Buchnera aphidicola (Macrosiphum euphorbiae);;;;
Otu32663	2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Myoviridae;unclassified Myoviridae;Clostridium phage phiCT9441A;;;;
Otu32664	58	Bacteria;Thermotogae;Thermotogae;Thermotogales;Fervidobacteriaceae;Fervidobacterium;Fervidobacterium pennivorans;;;;;
Otu32665	9	Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Basfia;[Mannheimia] succiniciproducens;[Mannheimia] succiniciproducens MBEL55E;;;;
Otu32666	268	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;unclassified Capnocytophaga;Capnocytophaga sp. oral taxon 878;;
Otu32667	94	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;unclassified Prevotella;Prevotella sp. WR041;;
Otu32668	72	Bacteria;Proteobacteria;delta/epsilon subdivisions;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Maridesulfovibrio;;;;;
Otu32669	50	Bacteria;Terrabacteria group;Tenericutes;Mollicutes;Acholeplasmatales;Acholeplasmataceae;Acholeplasma;Acholeplasma axanthum;;;;
Otu32670	1581	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Cytophagia;Cytophagales;Cyclobacteriaceae;Aquiflexum;Aquiflexum balticum;Aquiflexum balticum DSM 16537;;
Otu32671	65	Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Actinobacillus;Actinobacillus delphinicola;;;;;
Otu32672	6734	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;;;;;;;
Otu32673	7683	Archaea;Euryarchaeota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloarculaceae;Natronomonas;;;;;
Otu32674	4497	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Streptosporangiales;Nocardiopsaceae;Nocardiopsis;Nocardiopsis dassonvillei;;;;
Otu32675	102	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;unclassified Paenibacillus;Paenibacillus sp. Cedars;;;
Otu32676	6	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acetobacter;Acetobacter pasteurianus;Acetobacter pasteurianus NBRC 101655;;;;
Otu32677	2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Vividuovirus;unclassified Vividuovirus;Gordonia phage Jabberwocky;;;
Otu32678	6568	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Propionibacteriales;Nocardioidaceae;Nocardioides;unclassified Nocardioides;Nocardioides sp. HDW12B;;;
Otu32679	200	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;Shewanella glacialimarina;;;;;
Otu32680	109	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Polynucleobacter;unclassified Polynucleobacter;Polynucleobacter sp. TSB-Sco08W16;;;;
Otu32681	444	Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Gallibacterium;Gallibacterium anatis;Gallibacterium anatis UMN179;;;;
Otu32682	346	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;unclassified Citrobacter;;;;;
Otu32683	23	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;unclassified Klebsiella;Klebsiella sp. WP3-W18-ESBL-02;;;
Otu32684	45	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. ICC1;;;
Otu32685	69	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. ICC4;;;
Otu32686	3517	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Pseudonocardiales;Pseudonocardiaceae;Allosaccharopolyspora;Allosaccharopolyspora coralli;;;;
Otu32687	9655	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Labrenzia;unclassified Labrenzia;Labrenzia sp. VG12;;;;
Otu32688	4	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Omegavirus;Mycobacterium virus Littlee;;;;
Otu32689	2	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsieae;Rickettsia;spotted fever group;Rickettsia sibirica subgroup;Rickettsia sibirica;Rickettsia sibirica 246;
Otu32690	540	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium mustelae;;;;
Otu32691	84	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacteriaceae incertae sedis;ant, tsetse, mealybug, aphid, etc. endosymbionts;ant endosymbionts;Candidatus Blochmannia;unclassified Candidatus Blochmannia endosymbionts;Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus;
Otu32692	979	Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Nostocales;Nostocaceae;Nostoc;unclassified Nostoc;;;;
Otu32693	31	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Buchnera;Buchnera aphidicola;Buchnera aphidicola (Rhopalosiphum maidis);;;;
Otu32694	5428	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sabuli;;;;;
Otu32695	33	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;Vibrio harveyi group;Vibrio natriegens;Vibrio natriegens NBRC 15636 = ATCC 14048 = DSM 759;;;
Otu32696	51	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus subtilis group;Bacillus licheniformis;;;
Otu32697	14	Viruses;Monodnaviria;Trapavirae;Saleviricota;Huolimaviricetes;Haloruvirales;Pleolipoviridae;Betapleolipovirus;Betapleolipovirus HHPV3;Haloarcula hispanica pleomorphic virus 3;;;
Otu32698	155	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Schaalia;;;;;
Otu32699	727	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Propionibacteriales;Propionibacteriaceae;Cutibacterium;Cutibacterium acnes;;;;
Otu32700	190	Bacteria;Terrabacteria group;Chloroflexi;Chloroflexia;Chloroflexales;;;;;;;
Otu32701	36	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonas;Xanthomonas citri group;Xanthomonas citri;Xanthomonas citri pv. phaseoli var. fuscans;;;
Otu32702	213	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;unclassified Pseudonocardia;Pseudonocardia sp. EC080619-01;;;
Otu32703	6540	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Cytophagia;Cytophagales;Hymenobacteraceae;Pontibacter;Pontibacter actiniarum;;;
Otu32704	19	Bacteria;Terrabacteria group;Firmicutes;Tissierellia;Tissierellales;Peptoniphilaceae;Anaerococcus;Anaerococcus obesiensis;;;;
Otu32705	4146	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;unclassified Mesorhizobium;Mesorhizobium sp. B4-1-4;;;;
Otu32706	142	Bacteria;Proteobacteria;delta/epsilon subdivisions;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;unclassified Campylobacter;Campylobacter sp. 19-13652;;;
Otu32707	14	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;unclassified Enterobacteriaceae;Enterobacteriaceae endosymbiont of Donacia bicoloricornis;;;;;
Otu32708	206	Bacteria;Proteobacteria;Alphaproteobacteria;Holosporales;Holosporaceae;Candidatus Cytomitobacter;Candidatus Cytomitobacter primus;;;;;
Otu32709	349	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas moraviensis;;;;;
Otu32710	217993	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;;;;;;;
Otu32711	4028	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Microbulbiferaceae;Microbulbifer;Microbulbifer thermotolerans;;;;;
Otu32712	18	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Fromanvirus;unclassified Fromanvirus;Mycobacterium phage Serenity;;;
Otu32713	3134	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. YPW6;;;
Otu32714	2813	Bacteria;Proteobacteria;delta/epsilon subdivisions;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfobacterium;Desulfobacterium autotrophicum;Desulfobacterium autotrophicum HRM2;;;
Otu32715	33803	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;;;;;;
Otu32716	2098	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Herbaspirillum;Herbaspirillum frisingense;;;;;
Otu32717	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;unclassified Siphoviridae;Loktanella phage pCB2051-A;;;;
Otu32718	148	Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Oscillatoriophycideae;Chroococcales;Chroococcaceae;Geminocystis;;;;
Otu32719	696	Bacteria;Proteobacteria;Alphaproteobacteria;Alphaproteobacteria incertae sedis;SAR116 cluster;Candidatus Puniceispirillum;Candidatus Puniceispirillum marinum;Candidatus Puniceispirillum marinum IMCC1322;;;;
Otu32720	495	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. S1D4-20;;;
Otu32721	389	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Neptunomonas;Neptunomonas concharum;;;;;
Otu32722	101	Bacteria;Proteobacteria;delta/epsilon subdivisions;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter coli;;;;
Otu32723	4	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Kostyavirus;;;;;
Otu32724	1391	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter;Mucilaginibacter xinganensis;;;
Otu32725	16	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Timquatrovirus;unclassified Timquatrovirus;Mycobacterium phage Ximenita;;;
Otu32726	3824	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium phyllosphaerae;;;;;
Otu32727	5492	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas;Comamonas serinivorans;;;;;
Otu32728	1923	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium riyadhense;;;;
Otu32729	516	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium angulatum;;;;
Otu32730	7039	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Agrobacterium;Agrobacterium vitis;;;;
Otu32731	421	Bacteria;Terrabacteria group;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;unclassified Clostridium;Clostridium sp. 'deep sea';;;
Otu32732	132	Bacteria;Terrabacteria group;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Amedibacterium;Amedibacterium intestinale;;;;
Otu32733	4143	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Cytophagia;Cytophagales;Hymenobacteraceae;Hymenobacter;Hymenobacter qilianensis;;;
Otu32734	4	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;unclassified Paenibacillus;Paenibacillus sp. DR312;;;
Otu32735	6741	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;Achromobacter deleyi;;;;;
Otu32736	2	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Ferrimonadaceae;Ferrimonas;;;;;;
Otu32737	6	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Francisellaceae;Francisella;Francisella marina;;;;;
Otu32738	523	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Rossellomorea;Rossellomorea marisflavi;;;;
Otu32739	14	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonas;Xanthomonas translucens;Xanthomonas translucens pv. translucens;Xanthomonas translucens pv. translucens DSM 18974;;;
Otu32740	9	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Sinorhizobium/Ensifer group;Sinorhizobium;Sinorhizobium meliloti;Sinorhizobium meliloti BL225C;;;
Otu32741	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Demerecviridae;Shenzhenvirus;Aeromonas virus AhSzw1;Aeromonas phage AhSzw-1;;;
Otu32742	4	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Francisellaceae;Francisella;Francisella tularensis;Francisella tularensis subsp. tularensis;;;;
