OTU	Elos02	Classification
Otu55304	362	Bacteria;Terrabacteria group;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Longicatena;Longicatena caecimuris;;;;
Otu55305	18	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Fluoribacter;Fluoribacter dumoffii;Fluoribacter dumoffii Tex-KL;;;;
Otu55306	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Soupsvirus;unclassified Soupsvirus;Gordonia phage KatherineG;;;
Otu55307	149	Bacteria;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter gyllenbergii;;;;;
Otu55308	218	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Bartonellaceae;Bartonella;Bartonella krasnovii;;;;;
Otu55309	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Myoviridae;Klausavirus;Arthrobacter virus Lymara;Arthrobacter phage Lymara;;;
Otu55310	3	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium bifidum;Bifidobacterium bifidum S17;;;
Otu55311	2722	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces viridifaciens;;;;
Otu55312	1019	Bacteria;Terrabacteria group;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Oscillibacter;Oscillibacter valericigenes;Oscillibacter valericigenes Sjm18-20;;;
Otu55313	6074	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;Paracoccus suum;;;;;
Otu55314	324	Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Conchiformibius;Conchiformibius steedae;;;;;
Otu55315	515	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Aneurinibacillus group;Aneurinibacillus;Aneurinibacillus soli;;;
Otu55316	420	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Peribacillus;Peribacillus simplex;;;;
Otu55317	7	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;unclassified Klebsiella;Klebsiella sp. LTGPAF-6F;;;
Otu55318	158	Archaea;TACK group;Thaumarchaeota;Nitrosopumilales;Nitrosopumilaceae;Nitrosopumilus;unclassified Nitrosopumilus;Candidatus Nitrosopumilus sp. SW;;;;
Otu55319	359	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonas;unclassified Xanthomonas;Xanthomonas sp. GW;;;;
Otu55320	2407	Bacteria;Proteobacteria;Gammaproteobacteria;Acidiferrobacterales;Acidiferrobacteraceae;Acidiferrobacter;unclassified Acidiferrobacter;Acidiferrobacter sp. SPIII_3;;;;
Otu55321	8	Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;;;;;;
Otu55322	167	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;unclassified Pseudomonas;Pseudomonas sp. Os17;;;;
Otu55323	45	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Nocardiaceae;Rhodococcus;Rhodococcus erythropolis group;Rhodococcus erythropolis;Rhodococcus erythropolis R138;;
Otu55324	774	Archaea;Euryarchaeota;Methanomada group;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter;Methanobrevibacter olleyae;;;;
Otu55325	1276	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium gilvum;Mycolicibacterium gilvum Spyr1;;;
Otu55326	840	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;unclassified Pedobacter;Pedobacter sp. HDW13;;
Otu55327	123	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Borreliaceae;Borrelia;Borrelia maritima;;;;;
Otu55328	40	Bacteria;Terrabacteria group;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;;;;;;
Otu55329	122	Bacteria;Terrabacteria group;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma;unclassified Spiroplasma;Spiroplasma sp. BIUS-1;;;
Otu55330	260	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas;Pseudoalteromonas aliena;;;;;
Otu55331	331	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Chania;Chania multitudinisentens;Chania multitudinisentens RB-25;;;;
Otu55332	6	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Arquatrovirinae;Arequatrovirus;unclassified Arequatrovirus;Streptomyces phage Janus;;
Otu55333	1247	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Citromicrobium;unclassified Citromicrobium;Citromicrobium sp. JL477;;;;
Otu55334	1531	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;Spongiibacter;unclassified Spongiibacter;Spongiibacter sp. CSC3.9;;;;
Otu55335	418	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;unclassified Pseudomonas;Pseudomonas sp. NS1(2017);;;;
Otu55336	2781	Bacteria;PVC group;Verrucomicrobia;Opitutae;Opitutales;Opitutaceae;Opitutus;unclassified Opitutus;Opitutus sp. GAS368;;;
Otu55337	1	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli;Escherichia coli O157:H7;Escherichia coli O157:H7 str. SS52;;;
Otu55338	73	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;Shewanella japonica;;;;;
Otu55339	1153	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus;Ligilactobacillus salivarius;;;;
Otu55340	860	Archaea;Euryarchaeota;Stenosarchaea group;Halobacteria;Natrialbales;Natrialbaceae;Natrarchaeobaculum;;;;;
Otu55341	8463	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Bacteroidetes Order II. Incertae sedis;Rhodothermaceae;Rhodocaloribacter;Rhodocaloribacter litoris;;;;
Otu55342	465	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;Cupriavidus nantongensis;;;;;
Otu55343	417	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Nocardiaceae;Nocardia;Nocardia farcinica;Nocardia farcinica IFM 10152;;;
Otu55344	1062	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;unclassified Pseudomonas;Pseudomonas sp. StFLB209;;;;
Otu55345	1264	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Brevibacteriaceae;Brevibacterium;Brevibacterium linens;;;;
Otu55346	1	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae;Prasinovirus;unclassified Prasinovirus;Yellowstone lake phycodnavirus 1;;;
Otu55347	622	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Vagococcus;Vagococcus carniphilus;;;;
Otu55348	6	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae;Prasinovirus;unclassified Prasinovirus;Yellowstone lake phycodnavirus 3;;;
Otu55349	617	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Lichenihabitantaceae;Lichenihabitans;;;;;;
Otu55350	457	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Entomobacter;Entomobacter blattae;;;;;
Otu55351	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Demerecviridae;Markadamsvirinae;Epseptimavirus;Salmonella virus SE24;Salmonella phage SE24;;
Otu55352	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Fromanvirus;unclassified Fromanvirus;Mycobacterium phage RhynO;;;
Otu55353	84	Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Nostocales;Aphanizomenonaceae;Dolichospermum;;;;;
Otu55354	471	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;Vibrio anguillarum;;;;;
Otu55355	112	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;Vibrio qinghaiensis;;;;;
Otu55356	6	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Myoviridae;Tevenvirinae;Karamvirus;;;;
Otu55357	3	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Pokkesviricetes;Chitovirales;Poxviridae;Chordopoxvirinae;Cervidpoxvirus;Mule deerpox virus;Deerpox virus W-1170-84;;
Otu55358	523	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Nocardiaceae;Rhodococcus;unclassified Rhodococcus;Rhodococcus sp. WMMA185;;;
Otu55359	38	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Dickeya;Dickeya zeae;Dickeya zeae MK19;;;;
Otu55360	531	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Polaribacter;unclassified Polaribacter;Polaribacter sp. ALD11;;
Otu55361	302	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Halorhodospira;;;;;;
Otu55362	2	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Pokkesviricetes;Chitovirales;Poxviridae;Chordopoxvirinae;Pteropopoxvirus;Pteropox virus;;;
Otu55363	153	Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria incertae sedis;sulfur-oxidizing symbionts;Bathymodiolus septemdierum thioautotrophic gill symbiont;endosymbiont of Bathymodiolus septemdierum str. Myojin knoll;;;;;
Otu55364	588	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Rhizobium;Rhizobium indicum;;;;
Otu55365	123	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa;Pseudomonas aeruginosa PA7;;;
Otu55366	200	Archaea;TACK group;Crenarchaeota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;Staphylothermus;Staphylothermus hellenicus;Staphylothermus hellenicus DSM 12710;;;
Otu55367	29	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Dolichocephalovirinae;Bertelyvirus;Caulobacter virus CcrBL9;Caulobacter phage CcrBL9;;
Otu55368	1	Archaea;TACK group;Crenarchaeota;Thermoprotei;Thermoproteales;Thermoproteaceae;Thermoproteus;;;;;
Otu55369	1319	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Cytophagia;Cytophagales;Hymenobacteraceae;Hymenobacter;unclassified Hymenobacter;Hymenobacter sp. NBH84;;
Otu55370	1	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus cereus group;Bacillus cereus;Bacillus cereus BGSC 6E1;;
Otu55371	96	Bacteria;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter oleivorans;Acinetobacter oleivorans DR1;;;;
Otu55372	102	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas syringae group;Pseudomonas coronafaciens;Pseudomonas coronafaciens pv. oryzae;Pseudomonas coronafaciens pv. oryzae str. 1_6;;
Otu55373	1223	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonas;unclassified Xanthomonas;;;;;
Otu55374	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Myoviridae;Tevenvirinae;Tequatrovirus;Shigella virus SH7;Shigella phage SH7;;
Otu55375	830	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Peribacillus;Peribacillus butanolivorans;;;;
Otu55376	1389	Bacteria;Proteobacteria;Alphaproteobacteria;Maricaulales;Maricaulaceae;Maricaulis;Maricaulis maris;Maricaulis maris MCS10;;;;
Otu55377	210	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Dokdonia;Dokdonia donghaensis;Dokdonia donghaensis DSW-1;;
Otu55378	1098	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Paraliobacillus;Paraliobacillus zengyii;;;;
Otu55379	12	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Hillingdon;Salmonella enterica subsp. enterica serovar Hillingdon str. N1529-D3;;
Otu55380	12	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Salinibacterium;unclassified Salinibacterium;;;;
Otu55381	2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Salasmaviridae;Cepunavirus;Streptococcus virus Cp7;Streptococcus phage CP-7;;;
Otu55382	2386	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. So13.3;;;
Otu55383	251	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc;Leuconostoc lactis;;;;
Otu55384	353	Archaea;Euryarchaeota;Methanomada group;Methanococci;Methanococcales;Methanococcaceae;Methanococcus;Methanococcus maripaludis;Methanococcus maripaludis C5;;;
Otu55385	197	Bacteria;Proteobacteria;Alphaproteobacteria;Holosporales;Caedimonadaceae;Candidatus Nucleicultrix;Candidatus Nucleicultrix amoebiphila;Candidatus Nucleicultrix amoebiphila FS5;;;;
Otu55386	660	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces platensis;;;;
Otu55387	453	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Paraphotobacterium;Paraphotobacterium marinum;;;;;
Otu55388	177	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Idiomarinaceae;Idiomarina;;;;;;
Otu55389	193	Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;Aeromonas hydrophila;Aeromonas hydrophila subsp. hydrophila;Aeromonas hydrophila subsp. hydrophila ATCC 7966;;;
Otu55390	118	Archaea;Candidatus Thermoplasmatota;Thermoplasmata;Thermoplasmatales;Ferroplasmaceae;Ferroplasma;Ferroplasma acidarmanus;Ferroplasma acidarmanus fer1;;;;
Otu55391	162	Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Prochlorococcaceae;Prochlorococcus;Prochlorococcus marinus;;;;
Otu55392	2258	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Rhodanobacter;unclassified Rhodanobacter;Rhodanobacter sp. FDAARGOS 1247;;;;
Otu55393	439	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Brevibacteriaceae;Brevibacterium;Brevibacterium siliguriense;;;;
Otu55394	1711	Bacteria;Acidobacteria;Blastocatellia;Chloracidobacterium;;;;;;;;
Otu55395	315	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;;;;;;;
Otu55396	1399	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Cellulomonadaceae;Cellulomonas;Cellulomonas iranensis;;;;
Otu55397	233	Bacteria;Proteobacteria;Gammaproteobacteria;Orbales;Orbaceae;Zophobihabitans;Zophobihabitans entericus;;;;;
Otu55398	415	Bacteria;Terrabacteria group;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Mageeibacillus;Mageeibacillus indolicus;Mageeibacillus indolicus UPII9-5;;;
Otu55399	258	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella scopos;Prevotella scopos JCM 17725;;
Otu55400	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Autographiviridae;Kelmasvirus;Ralstonia virus RSB2;Ralstonia phage RSB2;;;
Otu55401	4	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;Serratia marcescens;Serratia marcescens SM39;;;;
Otu55402	119	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Tamlana;;;;
Otu55403	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Drexlerviridae;Webervirus;Klebsiella virus KLPPOU149;Klebsiella phage vB_KpnS_15-38_KLPPOU149;;;
Otu55404	66	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Nonlabens;Nonlabens tegetincola;;;
Otu55405	31	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;unclassified Pantoea;Pantoea sp. MT58;;;;
Otu55406	320	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Yokenella;Yokenella regensburgei;;;;;
Otu55407	167	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillales incertae sedis;Bacillales Family XII. Incertae Sedis;Exiguobacterium;Exiguobacterium antarcticum;Exiguobacterium antarcticum B7;;
Otu55408	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Lomovskayavirus;Streptomyces virus phiBT1;;;;
Otu55409	1136	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Saprospiria;Saprospirales;Saprospiraceae;Saprospira;Saprospira grandis;Saprospira grandis str. Lewin;;
Otu55410	1126	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Protaetiibacter;unclassified Protaetiibacter;Protaetiibacter sp. SSC-01;;;
Otu55411	6	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Kosakonia;Kosakonia radicincitans;Kosakonia radicincitans DSM 16656;;;;
Otu55412	23	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Rhizobium;unclassified Rhizobium;Rhizobium sp. CCGE531;;;
Otu55413	20	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Rhizobium;unclassified Rhizobium;Rhizobium sp. CCGE532;;;
Otu55414	138	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Blattabacteriaceae;Blattabacterium;unclassified Blattabacterium;Blattabacterium sp. DPU;;
Otu55415	589	Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;;;;;;;;
Otu55416	290	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Budviciaceae;Leminorella;Leminorella richardii;;;;;
Otu55417	179	Bacteria;Terrabacteria group;Firmicutes;Clostridia;Eubacteriales;Peptococcaceae;Desulfitobacterium;Desulfitobacterium hafniense;Desulfitobacterium hafniense Y51;;;
Otu55418	54	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;unclassified Enterobacter;Enterobacter sp. Colony194;;;;
Otu55419	821	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium spongiae;;;;
Otu55420	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Podoviridae;unclassified Podoviridae;crAss-like viruses;Cellulophaga phage phi14:2;;;
Otu55421	985	Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Nostocales;Hapalosiphonaceae;Fischerella;unclassified Fischerella;Fischerella sp. NIES-3754;;;
Otu55422	31	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;unclassified Citrobacter;Citrobacter sp. CFNIH10;;;;
Otu55423	5	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Patatavirales;Potyviridae;Potyvirus;Celery mosaic virus;;;;
Otu55424	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Dhillonvirus;Escherichia virus YD2008s;Escherichia phage YD-2008.s;;;
Otu55425	3765	Bacteria;Proteobacteria;delta/epsilon subdivisions;Deltaproteobacteria;Myxococcales;Cystobacterineae;Archangiaceae;Melittangium;Melittangium boletus;Melittangium boletus DSM 14713;;
Otu55426	4	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;pseudomallei group;Burkholderia thailandensis;Burkholderia thailandensis E254;;;
Otu55427	191	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;unclassified Shewanella;Shewanella sp. Arc9-LZ;;;;
Otu55428	1	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales;Partitiviridae;unclassified Partitiviridae;Aspergillus fumigatus partitivirus 2;;;;
Otu55429	1366	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Weizmannia;Weizmannia coagulans;;;;
Otu55430	432	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Vagococcus;unclassified Vagococcus;Vagococcus sp. CF-49;;;
Otu55431	266	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;unclassified Pseudomonas;Pseudomonas sp. SK;;;;
Otu55432	4	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Pahexavirus;;;;;
Otu55433	85	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;Mesorhizobium loti;;;;;
Otu55434	1399	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Kushneria;Kushneria phosphatilytica;;;;;
Otu55435	192	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Pectobacterium;Pectobacterium punjabense;;;;;
